user_id,amount,transaction_time,device_id,location,merchant,label
user_20,515.9371831609556,2025-04-22 04:58:19.904547,device_38,Los Angeles,Amazon,0
user_20,389.91851145698837,2025-04-22 13:09:19.904547,device_45,Phoenix,Best Buy,0
user_20,681.9191429163772,2025-04-22 17:25:19.904547,device_33,Houston,eBay,0
user_20,654.9184757747555,2025-04-23 00:12:19.904547,device_10,Los Angeles,eBay,0
user_20,507.72302722253005,2025-04-23 08:14:19.904547,device_26,Chicago,Best Buy,0
user_20,268.47267465030893,2025-04-23 10:49:19.904547,device_45,New York,Best Buy,0
user_20,694.3176225848811,2025-04-23 16:05:19.904547,device_15,Chicago,Walmart,0
user_20,9.570160786060683,2025-04-23 19:20:19.904547,device_37,Los Angeles,Target,0
user_20,635.1280197909116,2025-04-23 20:14:19.904547,device_2,New York,Walmart,0
user_20,666.8800353817408,2025-04-23 22:15:19.904547,device_24,Houston,Walmart,0
user_20,123.58513427856997,2025-04-24 00:38:19.904547,device_22,Houston,eBay,0
user_20,988.8099899783313,2025-04-24 01:13:19.904547,device_30,Houston,Best Buy,0
user_20,320.97905431697444,2025-04-24 09:40:19.904547,device_40,Phoenix,Target,0
user_20,313.2069448897096,2025-04-24 18:04:19.904547,device_0,New York,Target,0
user_20,270.07360598705986,2025-04-25 02:49:19.904547,device_23,Houston,Amazon,0
user_20,735.4855810643154,2025-04-25 12:06:19.904547,device_23,New York,eBay,0
user_20,548.9670232894093,2025-04-25 21:26:19.904547,device_31,Phoenix,eBay,0
user_20,559.3480446617768,2025-04-26 01:35:19.904547,device_23,Phoenix,Walmart,0
user_20,583.911423896411,2025-04-26 06:37:19.904547,device_44,Chicago,Walmart,0
user_20,280.1389373586968,2025-04-26 15:00:19.904547,device_22,Los Angeles,Walmart,0
user_20,734.0999064910928,2025-04-26 16:18:19.904547,device_4,Phoenix,Best Buy,0
user_20,880.5103372999856,2025-04-26 16:32:19.904547,device_46,Los Angeles,eBay,0
user_20,289.98784972922135,2025-04-27 00:03:19.904547,device_44,Los Angeles,Amazon,0
user_20,467.3055642971391,2025-04-27 03:59:19.904547,device_32,Los Angeles,Target,0
user_20,708.1671596464614,2025-04-27 05:09:19.904547,device_27,Chicago,Target,0
user_20,456.93862168217936,2025-04-27 09:26:19.904547,device_2,Chicago,Target,0
user_20,617.5184057775351,2025-04-27 15:39:19.904547,device_37,New York,Target,0
user_20,458.1124746321142,2025-04-27 23:30:19.904547,device_18,New York,eBay,0
user_20,645.6807279234307,2025-04-28 08:48:19.904547,device_41,New York,Amazon,0
user_20,23.64736539741176,2025-04-28 10:55:19.904547,device_35,Phoenix,Best Buy,0
user_20,695.9346975498004,2025-04-28 19:39:19.904547,device_14,New York,Walmart,0
user_20,573.5175627645648,2025-04-28 22:28:19.904547,device_21,Chicago,Target,0
user_20,756.4020451259839,2025-04-29 02:06:19.904547,device_7,Los Angeles,eBay,0
user_20,37.47982541455008,2025-04-29 08:58:19.904547,device_0,Phoenix,eBay,0
user_20,488.9982351052094,2025-04-29 11:27:19.904547,device_6,New York,eBay,0
user_20,424.1317168959935,2025-04-29 19:40:19.904547,device_16,New York,Amazon,0
user_20,484.34213696831347,2025-04-29 20:37:19.904547,device_32,Houston,Target,0
user_21,839.3947642620711,2025-03-17 12:32:19.906554,device_36,Houston,eBay,0
user_21,731.3063445990192,2025-03-17 21:36:19.906554,device_31,Houston,eBay,0
user_21,1312.269085461789,2025-03-18 06:11:19.906554,device_15,New York,eBay,0
user_21,1011.9619358176926,2025-03-18 07:52:19.906554,device_27,Houston,Amazon,0
user_21,737.0839686005384,2025-03-18 08:12:19.906554,device_30,Houston,Target,0
user_21,762.5036800465678,2025-03-18 10:23:19.906554,device_9,Houston,eBay,0
user_21,1245.4288399020736,2025-03-18 14:18:19.906554,device_34,Phoenix,Walmart,0
user_21,504.9702546982143,2025-03-18 23:25:19.906554,device_3,Houston,Target,0
user_21,860.0532849533457,2025-03-19 00:31:19.906554,device_34,Chicago,Amazon,0
user_21,1003.6206461666746,2025-03-19 04:43:19.906554,device_32,Houston,Amazon,0
user_21,1361.5452950460226,2025-03-19 13:10:19.906554,device_12,Los Angeles,Amazon,0
user_21,721.9004902907936,2025-03-19 19:32:19.906554,device_42,Houston,Best Buy,0
user_21,1145.7098344860565,2025-03-19 19:59:19.906554,device_18,New York,eBay,0
user_21,1487.8726145369653,2025-03-20 00:20:19.906554,device_46,Phoenix,Target,0
user_21,766.5071844386115,2025-03-20 08:56:19.906554,device_1,Chicago,Best Buy,0
user_21,830.5232301775579,2025-03-20 12:50:19.906554,device_41,Houston,Amazon,0
user_21,987.6466370792334,2025-03-20 15:06:19.906554,device_10,Los Angeles,Walmart,0
user_21,705.5353184363772,2025-03-20 16:28:19.906554,device_25,New York,Target,0
user_21,768.8603940720943,2025-03-21 01:52:19.906554,device_34,Phoenix,Walmart,0
user_21,1077.3079793393829,2025-03-21 04:11:19.906554,device_7,Los Angeles,Best Buy,0
user_21,731.7421977300286,2025-03-21 08:22:19.906554,device_14,New York,Best Buy,0
user_21,1096.4814530612537,2025-03-21 11:18:19.906554,device_20,Houston,Walmart,0
user_21,958.1824752596677,2025-03-21 17:21:19.906554,device_35,New York,eBay,0
user_21,1354.433425230725,2025-03-21 22:24:19.906554,device_16,Los Angeles,Amazon,0
user_21,1087.7633127206404,2025-03-22 04:30:19.906554,device_2,Phoenix,Target,0
user_21,1042.9436316599265,2025-03-22 07:54:19.906554,device_25,Phoenix,Best Buy,0
user_21,1094.3140188002747,2025-03-22 09:28:19.906554,device_19,Phoenix,eBay,0
user_21,780.8482128457966,2025-03-22 13:20:19.906554,device_19,New York,eBay,0
user_21,480.44907108672606,2025-03-22 22:13:19.906554,device_21,Los Angeles,Target,0
user_21,1649.9724700510355,2025-03-23 05:53:19.906554,device_39,Chicago,Amazon,0
user_21,1445.910883860103,2025-03-23 09:00:19.906554,device_20,Phoenix,Best Buy,0
user_21,1057.6572692151722,2025-03-23 09:34:19.906554,device_42,Houston,eBay,0
user_21,1298.7759147377978,2025-03-23 16:26:19.906554,device_11,Los Angeles,Target,0
user_21,1144.6471792673726,2025-03-24 01:26:19.906554,device_4,Los Angeles,Amazon,0
user_21,276.772195504706,2025-03-24 10:14:19.906554,device_49,Houston,eBay,0
user_21,583.6785584674037,2025-03-24 12:19:19.906554,device_33,New York,Walmart,0
user_21,1074.7049867528926,2025-03-24 16:24:19.906554,device_14,Chicago,Amazon,0
user_21,1267.6228659187477,2025-03-24 16:56:19.906554,device_45,Chicago,eBay,0
user_21,667.5567762142159,2025-03-24 23:44:19.906554,device_9,New York,Target,0
user_21,1101.1452251482674,2025-03-25 05:23:19.906554,device_20,Phoenix,eBay,0
user_21,713.7713067819069,2025-03-25 09:10:19.906554,device_36,Houston,Target,0
user_21,1179.1764123202597,2025-03-25 16:19:19.906554,device_38,New York,Amazon,0
user_21,918.372448427426,2025-03-25 23:21:19.906554,device_30,Phoenix,eBay,0
user_21,853.6842777393784,2025-03-26 04:50:19.906554,device_46,Los Angeles,Target,0
user_21,1034.4598996368954,2025-03-26 09:02:19.906554,device_0,New York,Walmart,0
user_21,1466.8510796591631,2025-03-26 10:05:19.906554,device_15,Houston,eBay,0
user_21,713.637384434031,2025-03-26 19:39:19.906554,device_43,Phoenix,Best Buy,0
user_21,1844.2324829090535,2025-03-27 02:20:19.906554,device_7,Chicago,Walmart,0
user_21,807.7270768100523,2025-03-27 11:52:19.906554,device_12,Houston,Best Buy,0
user_21,948.5268866857209,2025-03-27 14:46:19.906554,device_15,Los Angeles,eBay,0
user_21,1259.7186347214858,2025-03-27 17:46:19.906554,device_48,Houston,Target,0
user_21,1259.2175489569877,2025-03-27 19:21:19.906554,device_25,Chicago,eBay,0
user_21,589.0526779049427,2025-03-28 00:47:19.906554,device_10,Phoenix,Best Buy,0
user_21,1274.4389456973038,2025-03-28 08:51:19.906554,device_12,Los Angeles,Best Buy,0
user_21,852.0331124707773,2025-03-28 09:11:19.906554,device_31,Houston,Amazon,0
user_21,625.7906302755232,2025-03-28 12:36:19.906554,device_40,Los Angeles,eBay,0
user_21,848.6401503513471,2025-03-28 18:13:19.906554,device_33,Los Angeles,eBay,0
user_21,1333.4373453721264,2025-03-28 23:41:19.906554,device_9,New York,eBay,0
user_21,472.7456257821613,2025-03-29 02:48:19.906554,device_7,Los Angeles,Walmart,0
user_21,1318.0929078913675,2025-03-29 09:34:19.906554,device_37,Chicago,Best Buy,0
user_21,1611.1952875116522,2025-03-29 11:36:19.906554,device_6,Phoenix,Best Buy,0
user_21,1445.1782852171898,2025-03-29 20:45:19.906554,device_10,Phoenix,Amazon,0
user_21,780.0062416124993,2025-03-30 02:29:19.906554,device_16,Chicago,Amazon,0
user_21,758.5281116904906,2025-03-30 07:27:19.906554,device_21,Phoenix,Walmart,0
user_21,1519.1418544316894,2025-03-30 09:19:19.906554,device_9,Los Angeles,Target,0
user_21,752.9977427038286,2025-03-30 18:41:19.906554,device_40,Los Angeles,eBay,0
user_21,611.2963046774673,2025-03-30 23:42:19.906554,device_4,Chicago,Best Buy,0
user_21,1278.4341933802016,2025-03-31 00:46:19.906554,device_3,Phoenix,Amazon,0
user_21,1103.6144680734003,2025-03-31 05:15:19.906554,device_3,Houston,Best Buy,0
user_21,1414.8258950175568,2025-03-31 06:26:19.906554,device_37,Houston,Target,0
user_21,1221.852520461971,2025-03-31 16:24:19.906554,device_15,New York,Walmart,0
user_21,943.4723178240373,2025-03-31 21:38:19.906554,device_48,Phoenix,Amazon,0
user_21,1162.1349343699153,2025-04-01 05:00:19.906554,device_18,Houston,Target,0
user_21,799.9971807823083,2025-04-01 08:59:19.906554,device_8,Chicago,Walmart,0
user_21,877.7002011581009,2025-04-01 09:11:19.906554,device_41,Houston,eBay,0
user_21,1190.2306146725787,2025-04-01 17:30:19.906554,device_31,Houston,Best Buy,0
user_21,1469.8274218928227,2025-04-01 22:33:19.906554,device_1,Houston,Best Buy,0
user_21,394.5752018392179,2025-04-02 03:31:19.906554,device_40,Houston,Target,0
user_21,689.7924516226155,2025-04-02 06:14:19.906554,device_44,Phoenix,Amazon,0
user_21,763.2665644206519,2025-04-02 16:05:19.906554,device_49,Houston,Best Buy,0
user_21,702.494704116645,2025-04-02 19:09:19.906554,device_47,Houston,Walmart,0
user_21,1363.5244058026053,2025-04-02 21:13:19.906554,device_16,New York,Best Buy,0
user_21,371.5629290247957,2025-04-03 01:33:19.906554,device_4,Houston,Amazon,0
user_21,891.9593336529497,2025-04-03 04:17:19.906554,device_15,Chicago,Best Buy,0
user_21,869.031875418697,2025-04-03 05:46:19.906554,device_8,Chicago,Walmart,0
user_21,943.2952813282966,2025-04-03 10:44:19.906554,device_43,Chicago,Best Buy,0
user_21,1124.567613665201,2025-04-03 13:07:19.906554,device_2,Los Angeles,Best Buy,0
user_21,601.3764009620107,2025-04-03 17:27:19.906554,device_3,Houston,Walmart,0
user_21,952.9452907311179,2025-04-03 23:17:19.906554,device_19,Los Angeles,Target,0
user_21,858.5191400071793,2025-04-04 02:02:19.906554,device_9,New York,eBay,0
user_21,1047.4282528135511,2025-04-04 02:56:19.906554,device_0,Houston,eBay,0
user_21,824.9098224899219,2025-04-04 08:21:19.906554,device_11,Houston,eBay,0
user_21,687.9462345091503,2025-04-04 14:28:19.906554,device_38,Phoenix,Walmart,0
user_21,1124.6963791859387,2025-04-04 19:58:19.906554,device_24,Phoenix,eBay,0
user_21,456.6011876527712,2025-04-05 04:29:19.906554,device_37,Houston,Amazon,0
user_21,1129.583247634555,2025-04-05 07:10:19.906554,device_24,Phoenix,Amazon,0
user_21,1230.7733495163043,2025-04-05 16:37:19.906554,device_35,Los Angeles,Amazon,0
user_21,804.1243193468806,2025-04-05 18:33:19.906554,device_1,Houston,Best Buy,0
user_21,816.7517124146439,2025-04-06 00:13:19.906554,device_19,Chicago,Target,0
user_21,1046.8833486324852,2025-04-06 05:08:19.906554,device_48,Houston,eBay,0
user_21,983.2496071239037,2025-04-06 07:42:19.906554,device_37,Los Angeles,Best Buy,0
user_21,1409.3649739719208,2025-04-06 08:47:19.906554,device_17,New York,Best Buy,0
user_21,1400.7406763358495,2025-04-06 12:19:19.906554,device_18,Houston,Target,0
user_21,1162.9785932492991,2025-04-06 17:20:19.906554,device_33,New York,Best Buy,0
user_21,808.7898850443821,2025-04-06 20:54:19.906554,device_21,Chicago,Best Buy,0
user_21,1612.546833113393,2025-04-06 20:57:19.906554,device_7,Los Angeles,Best Buy,1
user_21,1024.1742658269793,2025-04-07 04:13:19.906554,device_16,Chicago,eBay,0
user_21,670.3334597010132,2025-04-07 06:52:19.906554,device_29,Houston,eBay,0
user_21,653.6684741038089,2025-04-07 08:54:19.906554,device_7,New York,Target,0
user_21,1051.5849925909215,2025-04-07 10:17:19.906554,device_18,Houston,eBay,0
user_21,1635.5740864854683,2025-04-07 10:27:19.906554,device_24,Los Angeles,eBay,0
user_21,286.19876186664555,2025-04-07 10:44:19.906554,device_10,Houston,eBay,0
user_21,996.2842409989892,2025-04-07 16:27:19.906554,device_4,New York,Best Buy,0
user_21,783.7068394444116,2025-04-07 19:30:19.906554,device_32,Houston,Walmart,0
user_21,554.125217703792,2025-04-07 21:12:19.906554,device_23,Houston,Best Buy,0
user_21,1287.6143453777008,2025-04-08 03:28:19.906554,device_8,New York,Best Buy,0
user_21,582.6205099489073,2025-04-08 08:48:19.906554,device_24,Los Angeles,Best Buy,0
user_21,816.7825334807252,2025-04-08 17:53:19.906554,device_14,Phoenix,Walmart,0
user_21,857.3393530785817,2025-04-08 18:33:19.906554,device_2,Phoenix,Best Buy,0
user_21,988.9978068261323,2025-04-08 20:22:19.906554,device_22,Los Angeles,Amazon,0
user_21,1800.8675929196063,2025-04-08 20:23:19.906554,device_38,New York,Best Buy,1
user_21,589.8899570203812,2025-04-09 03:40:19.906554,device_35,New York,Target,0
user_21,900.1434096903974,2025-04-09 11:08:19.906554,device_15,Chicago,Target,0
user_21,1249.0880753394388,2025-04-09 11:43:19.906554,device_46,Houston,Target,0
user_21,998.2694569381895,2025-04-09 11:59:19.906554,device_37,Chicago,eBay,0
user_21,1040.315774209304,2025-04-09 19:43:19.906554,device_27,Phoenix,Best Buy,0
user_21,905.2704168845545,2025-04-09 23:17:19.906554,device_28,New York,Walmart,0
user_21,846.1954054438144,2025-04-10 00:06:19.906554,device_46,Chicago,Best Buy,0
user_21,1823.2268645598203,2025-04-10 00:09:19.906554,device_14,New York,Walmart,1
user_21,1271.1862222785335,2025-04-10 00:41:19.906554,device_32,Phoenix,Best Buy,0
user_21,1251.0829463598866,2025-04-10 07:42:19.906554,device_21,New York,Amazon,0
user_21,201.43155586054593,2025-04-10 12:26:19.906554,device_24,Phoenix,Walmart,0
user_21,882.885215239361,2025-04-10 17:09:19.906554,device_11,Houston,Best Buy,0
user_21,875.6230597759262,2025-04-11 01:09:19.906554,device_10,Phoenix,Best Buy,0
user_21,1039.8029302320892,2025-04-11 03:08:19.906554,device_13,Chicago,Amazon,0
user_21,743.6006758271587,2025-04-11 06:50:19.906554,device_2,New York,Best Buy,0
user_21,663.6401897983583,2025-04-11 13:48:19.906554,device_27,Chicago,Target,0
user_21,1013.6905991909861,2025-04-11 22:07:19.906554,device_25,Los Angeles,Walmart,0
user_21,912.8213401745555,2025-04-12 00:36:19.906554,device_23,Chicago,Best Buy,0
user_21,1477.6576684060683,2025-04-12 09:57:19.906554,device_42,Houston,eBay,0
user_21,1398.3608148209069,2025-04-12 15:42:19.906554,device_34,Phoenix,Amazon,0
user_21,1086.7889079806457,2025-04-12 18:54:19.906554,device_23,Houston,eBay,0
user_21,941.3923843219725,2025-04-12 19:17:19.906554,device_40,Phoenix,Target,0
user_21,1570.3793955172598,2025-04-12 19:19:19.906554,device_33,Los Angeles,eBay,1
user_21,919.1848030752027,2025-04-13 04:16:19.906554,device_28,Los Angeles,Target,0
user_21,1485.2341422885029,2025-04-13 07:22:19.906554,device_41,Phoenix,Target,0
user_21,842.2686780202137,2025-04-13 12:56:19.906554,device_49,Chicago,Target,0
user_21,994.768237839381,2025-04-13 20:58:19.906554,device_4,Houston,Amazon,0
user_21,1753.9715797547196,2025-04-13 21:02:19.906554,device_47,Phoenix,Target,1
user_21,1156.7924212891817,2025-04-14 03:09:19.906554,device_44,Phoenix,Best Buy,0
user_21,959.6925632070274,2025-04-14 10:20:19.906554,device_20,Houston,Walmart,0
user_21,950.3023876267257,2025-04-14 11:34:19.906554,device_18,Phoenix,Amazon,0
user_21,865.545753777725,2025-04-14 21:20:19.906554,device_45,Phoenix,Best Buy,0
user_21,897.7086564278965,2025-04-14 22:05:19.906554,device_42,Los Angeles,Amazon,0
user_21,733.5993230767533,2025-04-15 05:03:19.906554,device_10,Phoenix,Amazon,0
user_21,766.4168381993859,2025-04-15 09:56:19.906554,device_19,New York,Amazon,0
user_21,961.5273309246721,2025-04-15 18:56:19.906554,device_39,Chicago,Best Buy,0
user_21,897.6712204191947,2025-04-16 00:26:19.906554,device_37,Los Angeles,Amazon,0
user_21,954.7870034288616,2025-04-16 05:29:19.906554,device_27,Chicago,Amazon,0
user_21,1933.6339173714493,2025-04-16 05:33:19.906554,device_14,Los Angeles,Target,1
user_21,1107.8420348284526,2025-04-16 13:56:19.906554,device_44,Chicago,eBay,0
user_21,1536.26348596141,2025-04-16 19:48:19.906554,device_47,Phoenix,Walmart,0
user_21,1318.9011420751299,2025-04-17 05:39:19.906554,device_20,Los Angeles,Walmart,0
user_21,66.1216107654659,2025-04-17 15:12:19.906554,device_39,Chicago,Best Buy,0
user_21,1246.4659275697395,2025-04-18 00:57:19.906554,device_24,New York,Target,0
user_21,855.977741413182,2025-04-18 09:14:19.906554,device_38,Houston,eBay,0
user_21,1093.0081554321443,2025-04-18 18:02:19.906554,device_40,New York,Amazon,0
user_21,718.6217512556525,2025-04-19 02:50:19.906554,device_15,Los Angeles,Best Buy,0
user_21,904.9314066089638,2025-04-19 10:53:19.906554,device_49,New York,Best Buy,0
user_21,1016.9599463206813,2025-04-19 11:54:19.906554,device_6,Chicago,Amazon,0
user_21,910.8798495546829,2025-04-19 15:02:19.906554,device_15,Phoenix,Amazon,0
user_21,1111.074380436744,2025-04-19 19:26:19.906554,device_34,Chicago,eBay,0
user_21,1296.421170250654,2025-04-20 05:05:19.906554,device_33,Los Angeles,eBay,0
user_21,781.5177556912034,2025-04-20 14:06:19.906554,device_0,Chicago,eBay,0
user_21,645.7298401962871,2025-04-20 14:36:19.906554,device_8,Phoenix,eBay,0
user_21,1009.1982628200062,2025-04-20 22:25:19.906554,device_42,Los Angeles,Walmart,0
user_21,1084.526528354292,2025-04-21 03:09:19.906554,device_39,Phoenix,Amazon,0
user_21,559.4946626852168,2025-04-21 11:28:19.906554,device_39,Chicago,Walmart,0
user_21,1020.3154099724579,2025-04-21 17:05:19.906554,device_42,Houston,eBay,0
user_21,1223.589626381322,2025-04-22 00:57:19.906554,device_38,Los Angeles,eBay,0
user_21,716.3434530589827,2025-04-22 05:49:19.906554,device_22,Phoenix,Best Buy,0
user_21,772.0983169785393,2025-04-22 07:49:19.906554,device_3,Chicago,Walmart,0
user_21,842.171607274033,2025-04-22 15:20:19.906554,device_2,Los Angeles,Target,0
user_21,981.3091997029279,2025-04-22 19:22:19.906554,device_46,Chicago,Walmart,0
user_21,918.4180445550924,2025-04-22 20:33:19.906554,device_5,Phoenix,Amazon,0
user_21,518.5686811818167,2025-04-23 02:07:19.906554,device_40,New York,eBay,0
user_21,628.0409899780532,2025-04-23 04:26:19.906554,device_45,Phoenix,Target,0
user_21,938.3467352454916,2025-04-23 13:44:19.906554,device_18,Los Angeles,eBay,0
user_21,812.0594546841326,2025-04-23 23:13:19.906554,device_44,Los Angeles,Walmart,0
user_21,614.1809016128811,2025-04-24 01:27:19.906554,device_37,Chicago,eBay,0
user_21,1264.4158998176551,2025-04-24 08:29:19.906554,device_34,Phoenix,Target,0
user_21,959.2787249164361,2025-04-24 14:13:19.906554,device_21,New York,Best Buy,0
user_21,1426.151071329421,2025-04-24 16:46:19.906554,device_2,Phoenix,Walmart,0
user_21,349.0955581969232,2025-04-24 22:38:19.906554,device_49,New York,Amazon,0
user_21,726.4903595325436,2025-04-25 01:58:19.906554,device_33,Chicago,Amazon,0
user_21,897.2958787110567,2025-04-25 02:51:19.906554,device_45,Chicago,Target,0
user_21,997.2445319562855,2025-04-25 12:27:19.906554,device_32,Houston,eBay,0
user_21,848.5643404094455,2025-04-25 17:07:19.906554,device_42,Los Angeles,Target,0
user_21,757.6725712761706,2025-04-25 17:49:19.906554,device_19,Houston,eBay,0
user_21,869.7129904918271,2025-04-26 03:30:19.906554,device_45,Houston,Walmart,0
user_22,1286.3352616303666,2025-03-17 19:18:19.906554,device_23,Houston,Best Buy,0
user_22,789.0855338470967,2025-03-17 21:06:19.906554,device_42,Phoenix,Walmart,0
user_22,1218.6668378205545,2025-03-18 01:56:19.906554,device_26,Los Angeles,eBay,0
user_22,1208.095600259265,2025-03-18 09:47:19.906554,device_45,Phoenix,eBay,0
user_22,446.1319139493014,2025-03-18 14:11:19.906554,device_9,Houston,Best Buy,0
user_22,1025.5282706480484,2025-03-18 15:34:19.906554,device_14,Chicago,eBay,0
user_22,881.6763781009738,2025-03-19 01:25:19.906554,device_1,Los Angeles,Walmart,0
user_22,418.050021898815,2025-03-19 02:25:19.906554,device_14,Phoenix,eBay,0
user_22,785.1141946916894,2025-03-19 11:06:19.906554,device_48,New York,Amazon,0
user_22,382.6370564015592,2025-03-19 15:20:19.906554,device_43,Los Angeles,eBay,0
user_22,1052.4912165295193,2025-03-20 00:03:19.906554,device_33,New York,eBay,0
user_22,983.8173604615927,2025-03-20 06:41:19.906554,device_7,New York,Amazon,0
user_22,478.7699915642656,2025-03-20 11:06:19.906554,device_27,Chicago,Walmart,0
user_22,1024.8548158658537,2025-03-20 19:02:19.906554,device_28,Houston,Best Buy,0
user_22,590.1033807041263,2025-03-21 03:50:19.906554,device_37,Houston,eBay,0
user_22,965.5794192981723,2025-03-21 04:34:19.906554,device_44,Chicago,Amazon,0
user_22,213.98903639192258,2025-03-21 12:43:19.906554,device_32,Chicago,Target,0
user_22,1257.4595092219176,2025-03-21 13:21:19.906554,device_19,Phoenix,Target,0
user_22,1111.2010160630343,2025-03-21 20:57:19.906554,device_13,New York,Walmart,0
user_22,1541.78085306439,2025-03-21 21:01:19.906554,device_24,Chicago,eBay,1
user_22,804.8835147787761,2025-03-22 02:48:19.906554,device_10,Los Angeles,Amazon,0
user_22,596.7382471259805,2025-03-22 08:35:19.906554,device_27,Chicago,Best Buy,0
user_22,1041.0135076352667,2025-03-22 13:48:19.906554,device_41,Houston,eBay,0
user_22,1132.4728884106105,2025-03-22 19:31:19.906554,device_6,Phoenix,Walmart,0
user_22,702.8797091639402,2025-03-22 23:51:19.906554,device_39,Chicago,Target,0
user_22,1448.9181707258745,2025-03-23 00:27:19.906554,device_29,Chicago,Amazon,0
user_22,951.2368215497191,2025-03-23 06:24:19.906554,device_42,Houston,Amazon,0
user_22,1211.5923588500468,2025-03-23 13:30:19.906554,device_16,Chicago,eBay,0
user_22,632.8082771966431,2025-03-23 18:59:19.906554,device_38,Los Angeles,Target,0
user_22,813.9002008577753,2025-03-24 01:45:19.906554,device_47,Phoenix,Walmart,0
user_22,960.6354263738248,2025-03-24 10:56:19.906554,device_33,Chicago,Walmart,0
user_22,614.0553770617079,2025-03-24 18:41:19.906554,device_27,Houston,Amazon,0
user_22,985.9911800395781,2025-03-24 19:12:19.906554,device_27,Houston,Amazon,0
user_22,907.7568191177862,2025-03-24 22:34:19.906554,device_36,Phoenix,Target,0
user_22,558.1734667769747,2025-03-24 23:06:19.906554,device_21,Chicago,Best Buy,0
user_22,963.9772891807276,2025-03-25 07:40:19.906554,device_11,Phoenix,Amazon,0
user_22,1139.0912345892336,2025-03-25 16:58:19.906554,device_18,Phoenix,Target,0
user_22,1499.7972756253678,2025-03-25 20:45:19.906554,device_3,Phoenix,Target,0
user_22,1278.8163236959804,2025-03-26 03:23:19.906554,device_40,New York,Amazon,0
user_22,652.5864155868605,2025-03-26 11:27:19.906554,device_38,Phoenix,Amazon,0
user_22,1655.930424674394,2025-03-26 11:30:19.906554,device_45,Phoenix,Best Buy,1
user_22,1102.0243119447123,2025-03-26 16:51:19.906554,device_7,Chicago,Target,0
user_22,978.2604517648847,2025-03-26 18:13:19.906554,device_48,Chicago,eBay,0
user_22,750.5395782797251,2025-03-27 03:39:19.906554,device_45,Chicago,Target,0
user_22,219.73123178978653,2025-03-27 04:43:19.906554,device_45,Los Angeles,Amazon,0
user_22,536.1070835064813,2025-03-27 06:57:19.906554,device_19,Los Angeles,Amazon,0
user_22,957.1630568782568,2025-03-27 09:44:19.906554,device_40,Chicago,Target,0
user_22,331.59933739965084,2025-03-27 13:24:19.906554,device_17,Los Angeles,Walmart,0
user_22,858.1254650811662,2025-03-27 16:27:19.906554,device_23,Phoenix,Amazon,0
user_22,1350.7072561288426,2025-03-27 20:06:19.906554,device_3,Chicago,eBay,0
user_22,1570.615520960152,2025-03-28 01:02:19.906554,device_34,New York,Amazon,0
user_22,1015.6373577945569,2025-03-28 02:04:19.906554,device_34,New York,Amazon,0
user_22,406.1350959435149,2025-03-28 06:28:19.906554,device_13,Houston,Target,0
user_22,1143.522695282907,2025-03-28 10:28:19.906554,device_3,New York,Amazon,0
user_22,825.4924233618135,2025-03-28 12:07:19.906554,device_16,Los Angeles,Amazon,0
user_22,543.9587208399066,2025-03-28 12:17:19.906554,device_8,Houston,Best Buy,0
user_22,622.0702583494376,2025-03-28 15:02:19.906554,device_38,Houston,Best Buy,0
user_22,1009.5035514324641,2025-03-28 18:33:19.906554,device_6,New York,Walmart,0
user_22,426.7224517783976,2025-03-28 23:49:19.906554,device_31,Phoenix,Target,0
user_22,1892.454572711078,2025-03-28 23:53:19.906554,device_39,New York,Best Buy,1
user_22,992.2727725390495,2025-03-29 07:02:19.906554,device_23,Los Angeles,Target,0
user_22,811.3444057235974,2025-03-29 10:45:19.906554,device_14,New York,Amazon,0
user_22,854.0089983699922,2025-03-29 16:34:19.906554,device_46,Chicago,Target,0
user_22,987.0434210935144,2025-03-29 19:08:19.906554,device_22,New York,Walmart,0
user_22,1237.7148461307831,2025-03-29 21:09:19.906554,device_10,Chicago,eBay,0
user_22,1107.2014984912046,2025-03-29 23:27:19.906554,device_20,New York,Walmart,0
user_22,1048.9432914229233,2025-03-30 04:45:19.906554,device_29,Phoenix,Target,0
user_22,236.70549545326844,2025-03-30 05:26:19.906554,device_7,Los Angeles,Amazon,0
user_22,1172.3418661371009,2025-03-30 15:14:19.906554,device_30,Los Angeles,eBay,0
user_22,915.6162932073166,2025-03-30 22:50:19.906554,device_47,Houston,Walmart,0
user_22,1039.7557811077997,2025-03-31 06:18:19.906554,device_21,Los Angeles,Walmart,0
user_22,669.7935703700873,2025-03-31 16:16:19.906554,device_6,New York,Target,0
user_22,485.6688137333195,2025-03-31 21:40:19.906554,device_8,Phoenix,Best Buy,0
user_22,798.859716662754,2025-04-01 02:29:19.906554,device_47,Phoenix,Target,0
user_22,1064.8508576190932,2025-04-01 05:17:19.906554,device_32,Los Angeles,Amazon,0
user_22,1232.9173613435448,2025-04-01 13:12:19.906554,device_31,New York,Best Buy,0
user_22,1247.9786342125387,2025-04-01 16:52:19.906554,device_26,New York,Walmart,0
user_22,952.3008540923983,2025-04-02 01:59:19.906554,device_48,Los Angeles,Amazon,0
user_22,1077.5551103020998,2025-04-02 10:49:19.906554,device_2,Chicago,Best Buy,0
user_22,187.2735072454119,2025-04-02 12:06:19.906554,device_44,Phoenix,Walmart,0
user_22,914.4269122541132,2025-04-02 18:55:19.906554,device_28,Phoenix,Walmart,0
